Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Hombres;12 Galicia;De 55 y más años;2016_T1;15.25
Hombres;12 Galicia;De 55 y más años;2015_T4;15.53
Hombres;12 Galicia;De 55 y más años;2015_T3;15.33
Hombres;12 Galicia;De 55 y más años;2015_T2;16.04
Hombres;12 Galicia;De 55 y más años;2015_T1;15.77
Hombres;13 Madrid Comunidad de;Total;2020_T3;12.03
Hombres;13 Madrid Comunidad de;Total;2020_T2;11.86
Hombres;13 Madrid Comunidad de;Total;2020_T1;9.72
Hombres;13 Madrid Comunidad de;Total;2019_T4;9.4
Hombres;13 Madrid Comunidad de;Total;2019_T3;9.41
Hombres;13 Madrid Comunidad de;Total;2019_T2;9.8
Hombres;13 Madrid Comunidad de;Total;2019_T1;10.64
Hombres;13 Madrid Comunidad de;Total;2018_T4;11.07
Hombres;13 Madrid Comunidad de;Total;2018_T3;11.2
Hombres;13 Madrid Comunidad de;Total;2018_T2;11.36
Hombres;13 Madrid Comunidad de;Total;2018_T1;12.85
Hombres;13 Madrid Comunidad de;Total;2017_T4;13
Hombres;13 Madrid Comunidad de;Total;2017_T3;11.81
Hombres;13 Madrid Comunidad de;Total;2017_T2;12.78
Hombres;13 Madrid Comunidad de;Total;2017_T1;13.58
Hombres;13 Madrid Comunidad de;Total;2016_T4;14.15
Hombres;13 Madrid Comunidad de;Total;2016_T3;14.3
Hombres;13 Madrid Comunidad de;Total;2016_T2;15.69
Hombres;13 Madrid Comunidad de;Total;2016_T1;15.88
Hombres;13 Madrid Comunidad de;Total;2015_T4;16.35
Hombres;13 Madrid Comunidad de;Total;2015_T3;15.68
Hombres;13 Madrid Comunidad de;Total;2015_T2;16.95
Hombres;13 Madrid Comunidad de;Total;2015_T1;18.25
Hombres;13 Madrid Comunidad de;Menores de 25 años;2020_T3;32.05
Hombres;13 Madrid Comunidad de;Menores de 25 años;2020_T2;29.29
Hombres;13 Madrid Comunidad de;Menores de 25 años;2020_T1;23.06
Hombres;13 Madrid Comunidad de;Menores de 25 años;2019_T4;23.7
Hombres;13 Madrid Comunidad de;Menores de 25 años;2019_T3;28.96
Hombres;13 Madrid Comunidad de;Menores de 25 años;2019_T2;29.26
Hombres;13 Madrid Comunidad de;Menores de 25 años;2019_T1;31.92
Hombres;13 Madrid Comunidad de;Menores de 25 años;2018_T4;32.63
Hombres;13 Madrid Comunidad de;Menores de 25 años;2018_T3;34.09
Hombres;13 Madrid Comunidad de;Menores de 25 años;2018_T2;26.08
Hombres;13 Madrid Comunidad de;Menores de 25 años;2018_T1;27.89
Hombres;13 Madrid Comunidad de;Menores de 25 años;2017_T4;34.74
Hombres;13 Madrid Comunidad de;Menores de 25 años;2017_T3;37.82
Hombres;13 Madrid Comunidad de;Menores de 25 años;2017_T2;37.3
Hombres;13 Madrid Comunidad de;Menores de 25 años;2017_T1;41.02
Hombres;13 Madrid Comunidad de;Menores de 25 años;2016_T4;40.24
Hombres;13 Madrid Comunidad de;Menores de 25 años;2016_T3;39.21
Hombres;13 Madrid Comunidad de;Menores de 25 años;2016_T2;43.6
Hombres;13 Madrid Comunidad de;Menores de 25 años;2016_T1;42.07
Hombres;13 Madrid Comunidad de;Menores de 25 años;2015_T4;42.31
Hombres;13 Madrid Comunidad de;Menores de 25 años;2015_T3;43.3
Hombres;13 Madrid Comunidad de;Menores de 25 años;2015_T2;48.27
Hombres;13 Madrid Comunidad de;Menores de 25 años;2015_T1;51.15
Hombres;13 Madrid Comunidad de;25 y más años;2020_T3;10.77
Hombres;13 Madrid Comunidad de;25 y más años;2020_T2;10.91
Hombres;13 Madrid Comunidad de;25 y más años;2020_T1;8.86
Hombres;13 Madrid Comunidad de;25 y más años;2019_T4;8.45
Hombres;13 Madrid Comunidad de;25 y más años;2019_T3;8.12
Hombres;13 Madrid Comunidad de;25 y más años;2019_T2;8.56
Hombres;13 Madrid Comunidad de;25 y más años;2019_T1;9.35
Hombres;13 Madrid Comunidad de;25 y más años;2018_T4;9.65
Hombres;13 Madrid Comunidad de;25 y más años;2018_T3;9.7
Hombres;13 Madrid Comunidad de;25 y más años;2018_T2;10.38
Hombres;13 Madrid Comunidad de;25 y más años;2018_T1;11.83
Hombres;13 Madrid Comunidad de;25 y más años;2017_T4;11.57
Hombres;13 Madrid Comunidad de;25 y más años;2017_T3;10.04
Hombres;13 Madrid Comunidad de;25 y más años;2017_T2;11.25
Hombres;13 Madrid Comunidad de;25 y más años;2017_T1;11.94
Hombres;13 Madrid Comunidad de;25 y más años;2016_T4;12.58
Hombres;13 Madrid Comunidad de;25 y más años;2016_T3;12.83
Hombres;13 Madrid Comunidad de;25 y más años;2016_T2;13.88
Hombres;13 Madrid Comunidad de;25 y más años;2016_T1;14.13
Hombres;13 Madrid Comunidad de;25 y más años;2015_T4;14.53
Hombres;13 Madrid Comunidad de;25 y más años;2015_T3;13.73
Hombres;13 Madrid Comunidad de;25 y más años;2015_T2;14.74
Hombres;13 Madrid Comunidad de;25 y más años;2015_T1;16
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2020_T3;43.45
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2020_T2;40.48
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2020_T1;45.01
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2019_T4;44.41
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2019_T3;42.54
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2019_T2;41.85
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2019_T1;35.43
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2018_T4;50.92
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2018_T3;54
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2018_T2;43.58
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2018_T1;58.87
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2017_T4;69.99
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2017_T3;57.93
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2017_T2;54.19
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2017_T1;61.5
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2016_T4;42.85
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2016_T3;60.43
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2016_T2;70.94
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2016_T1;80.86
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2015_T4;71.39
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2015_T3;66.95
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2015_T2;74.65
Hombres;13 Madrid Comunidad de;De 16 a 19 años;2015_T1;51.06
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2020_T3;29.57
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2020_T2;27.08
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2020_T1;19.07
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2019_T4;19.9
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2019_T3;26.76
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2019_T2;26.74
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2019_T1;31.34
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2018_T4;28.86
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2018_T3;30.05
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2018_T2;23.82
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2018_T1;23.51
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2017_T4;28.47
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2017_T3;34.24
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2017_T2;34.8
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2017_T1;36.85
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2016_T4;39.77
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2016_T3;35.01
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2016_T2;38.06
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2016_T1;34.77
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2015_T4;37.14
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2015_T3;38.88
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2015_T2;42.97
Hombres;13 Madrid Comunidad de;De 20 a 24 años;2015_T1;51.16
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2020_T3;11.28
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2020_T2;11
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2020_T1;8.64
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2019_T4;7.9
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2019_T3;7.99
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2019_T2;8.3
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2019_T1;9.18
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2018_T4;9.66
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2018_T3;9.69
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2018_T2;10.46
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2018_T1;12.18
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2017_T4;11.52
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2017_T3;10.06
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2017_T2;11.53
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2017_T1;11.73
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2016_T4;12.06
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2016_T3;12.62
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2016_T2;13.81
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2016_T1;14.15
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2015_T4;14.99
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2015_T3;14.09
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2015_T2;15.16
Hombres;13 Madrid Comunidad de;De 25 a 54 años;2015_T1;16.26
Hombres;13 Madrid Comunidad de;De 55 y más años;2020_T3;8.71
Hombres;13 Madrid Comunidad de;De 55 y más años;2020_T2;10.55
Hombres;13 Madrid Comunidad de;De 55 y más años;2020_T1;9.79
Hombres;13 Madrid Comunidad de;De 55 y más años;2019_T4;10.75
Hombres;13 Madrid Comunidad de;De 55 y más años;2019_T3;8.67
Hombres;13 Madrid Comunidad de;De 55 y más años;2019_T2;9.67
Hombres;13 Madrid Comunidad de;De 55 y más años;2019_T1;10.14
Hombres;13 Madrid Comunidad de;De 55 y más años;2018_T4;9.6
Hombres;13 Madrid Comunidad de;De 55 y más años;2018_T3;9.7
Hombres;13 Madrid Comunidad de;De 55 y más años;2018_T2;10.04
Hombres;13 Madrid Comunidad de;De 55 y más años;2018_T1;10.18
Hombres;13 Madrid Comunidad de;De 55 y más años;2017_T4;11.79
Hombres;13 Madrid Comunidad de;De 55 y más años;2017_T3;9.94
Hombres;13 Madrid Comunidad de;De 55 y más años;2017_T2;9.85
Hombres;13 Madrid Comunidad de;De 55 y más años;2017_T1;12.99
Hombres;13 Madrid Comunidad de;De 55 y más años;2016_T4;15.22
Hombres;13 Madrid Comunidad de;De 55 y más años;2016_T3;13.9
Hombres;13 Madrid Comunidad de;De 55 y más años;2016_T2;14.23
Hombres;13 Madrid Comunidad de;De 55 y más años;2016_T1;13.98
Hombres;13 Madrid Comunidad de;De 55 y más años;2015_T4;12.23
Hombres;13 Madrid Comunidad de;De 55 y más años;2015_T3;11.84
Hombres;13 Madrid Comunidad de;De 55 y más años;2015_T2;12.53
Hombres;13 Madrid Comunidad de;De 55 y más años;2015_T1;14.64
Hombres;14 Murcia;Total;2020_T3;14.62
Hombres;14 Murcia;Total;2020_T2;12.94
Hombres;14 Murcia;Total;2020_T1;14.21
Hombres;14 Murcia;Total;2019_T4;12.95
Hombres;14 Murcia;Total;2019_T3;12.2
Hombres;14 Murcia;Total;2019_T2;10.77
Hombres;14 Murcia;Total;2019_T1;11.59
Hombres;14 Murcia;Total;2018_T4;12.05
Hombres;14 Murcia;Total;2018_T3;13.63
Hombres;14 Murcia;Total;2018_T2;13.03
Hombres;14 Murcia;Total;2018_T1;14.9
Hombres;14 Murcia;Total;2017_T4;15.05
Hombres;14 Murcia;Total;2017_T3;16.16
Hombres;14 Murcia;Total;2017_T2;13.94
Hombres;14 Murcia;Total;2017_T1;15.72
Hombres;14 Murcia;Total;2016_T4;15.64
Hombres;14 Murcia;Total;2016_T3;18.06
Hombres;14 Murcia;Total;2016_T2;16.57
Hombres;14 Murcia;Total;2016_T1;18.95
Hombres;14 Murcia;Total;2015_T4;20.57
Hombres;14 Murcia;Total;2015_T3;21.19
Hombres;14 Murcia;Total;2015_T2;20.32
Hombres;14 Murcia;Total;2015_T1;24.67
Hombres;14 Murcia;Menores de 25 años;2020_T3;35.05
Hombres;14 Murcia;Menores de 25 años;2020_T2;35.91
Hombres;14 Murcia;Menores de 25 años;2020_T1;34.96
Hombres;14 Murcia;Menores de 25 años;2019_T4;31.69
Hombres;14 Murcia;Menores de 25 años;2019_T3;27.19
Hombres;14 Murcia;Menores de 25 años;2019_T2;23.43
Hombres;14 Murcia;Menores de 25 años;2019_T1;30.45
Hombres;14 Murcia;Menores de 25 años;2018_T4;32.93
Hombres;14 Murcia;Menores de 25 años;2018_T3;41.44
Hombres;14 Murcia;Menores de 25 años;2018_T2;42.51
Hombres;14 Murcia;Menores de 25 años;2018_T1;41.13
Hombres;14 Murcia;Menores de 25 años;2017_T4;40.26
Hombres;14 Murcia;Menores de 25 años;2017_T3;45.47
Hombres;14 Murcia;Menores de 25 años;2017_T2;34.75
Hombres;14 Murcia;Menores de 25 años;2017_T1;43.47
Hombres;14 Murcia;Menores de 25 años;2016_T4;42.71
Hombres;14 Murcia;Menores de 25 años;2016_T3;39.42
Hombres;14 Murcia;Menores de 25 años;2016_T2;43.93
Hombres;14 Murcia;Menores de 25 años;2016_T1;43.18
Hombres;14 Murcia;Menores de 25 años;2015_T4;48.09
Hombres;14 Murcia;Menores de 25 años;2015_T3;47.85
Hombres;14 Murcia;Menores de 25 años;2015_T2;40.69
Hombres;14 Murcia;Menores de 25 años;2015_T1;52.06
Hombres;14 Murcia;25 y más años;2020_T3;12.42
Hombres;14 Murcia;25 y más años;2020_T2;10.94
Hombres;14 Murcia;25 y más años;2020_T1;12.44
Hombres;14 Murcia;25 y más años;2019_T4;11.25
Hombres;14 Murcia;25 y más años;2019_T3;10.81
Hombres;14 Murcia;25 y más años;2019_T2;9.58
Hombres;14 Murcia;25 y más años;2019_T1;9.88
Hombres;14 Murcia;25 y más años;2018_T4;10.33
Hombres;14 Murcia;25 y más años;2018_T3;11.01
Hombres;14 Murcia;25 y más años;2018_T2;10.29
Hombres;14 Murcia;25 y más años;2018_T1;12.77
Hombres;14 Murcia;25 y más años;2017_T4;13.01
Hombres;14 Murcia;25 y más años;2017_T3;13.36
Hombres;14 Murcia;25 y más años;2017_T2;12.47
Hombres;14 Murcia;25 y más años;2017_T1;13.73
Hombres;14 Murcia;25 y más años;2016_T4;13.43
Hombres;14 Murcia;25 y más años;2016_T3;16.22
Hombres;14 Murcia;25 y más años;2016_T2;14.13
Hombres;14 Murcia;25 y más años;2016_T1;16.8
Hombres;14 Murcia;25 y más años;2015_T4;18.04
Hombres;14 Murcia;25 y más años;2015_T3;18.66
Hombres;14 Murcia;25 y más años;2015_T2;18.46
Hombres;14 Murcia;25 y más años;2015_T1;22.22
Hombres;14 Murcia;De 16 a 19 años;2020_T3;62.77
Hombres;14 Murcia;De 16 a 19 años;2020_T2;66.29
Hombres;14 Murcia;De 16 a 19 años;2020_T1;48.64
Hombres;14 Murcia;De 16 a 19 años;2019_T4;38
Hombres;14 Murcia;De 16 a 19 años;2019_T3;27.3
Hombres;14 Murcia;De 16 a 19 años;2019_T2;30.2
Hombres;14 Murcia;De 16 a 19 años;2019_T1;38.55
Hombres;14 Murcia;De 16 a 19 años;2018_T4;50.31
Hombres;14 Murcia;De 16 a 19 años;2018_T3;52.3
Hombres;14 Murcia;De 16 a 19 años;2018_T2;42.93
Hombres;14 Murcia;De 16 a 19 años;2018_T1;40.12
Hombres;14 Murcia;De 16 a 19 años;2017_T4;14.65
Hombres;14 Murcia;De 16 a 19 años;2017_T3;49.32
Hombres;14 Murcia;De 16 a 19 años;2017_T2;54
Hombres;14 Murcia;De 16 a 19 años;2017_T1;71.72
Hombres;14 Murcia;De 16 a 19 años;2016_T4;62.36
Hombres;14 Murcia;De 16 a 19 años;2016_T3;73.62
Hombres;14 Murcia;De 16 a 19 años;2016_T2;63.51
Hombres;14 Murcia;De 16 a 19 años;2016_T1;62.35
Hombres;14 Murcia;De 16 a 19 años;2015_T4;66.21
Hombres;14 Murcia;De 16 a 19 años;2015_T3;60.11
Hombres;14 Murcia;De 16 a 19 años;2015_T2;58.3
Hombres;14 Murcia;De 16 a 19 años;2015_T1;56.14
Hombres;14 Murcia;De 20 a 24 años;2020_T3;23.75
Hombres;14 Murcia;De 20 a 24 años;2020_T2;24.84
Hombres;14 Murcia;De 20 a 24 años;2020_T1;31.23
Hombres;14 Murcia;De 20 a 24 años;2019_T4;30.17
Hombres;14 Murcia;De 20 a 24 años;2019_T3;27.16
Hombres;14 Murcia;De 20 a 24 años;2019_T2;21.72
Hombres;14 Murcia;De 20 a 24 años;2019_T1;28.27
Hombres;14 Murcia;De 20 a 24 años;2018_T4;27.69
Hombres;14 Murcia;De 20 a 24 años;2018_T3;38.15
Hombres;14 Murcia;De 20 a 24 años;2018_T2;42.41
Hombres;14 Murcia;De 20 a 24 años;2018_T1;41.37
Hombres;14 Murcia;De 20 a 24 años;2017_T4;47.06
Hombres;14 Murcia;De 20 a 24 años;2017_T3;43.97
Hombres;14 Murcia;De 20 a 24 años;2017_T2;30.28
Hombres;14 Murcia;De 20 a 24 años;2017_T1;32.09
Hombres;14 Murcia;De 20 a 24 años;2016_T4;37.75
Hombres;14 Murcia;De 20 a 24 años;2016_T3;32.34
Hombres;14 Murcia;De 20 a 24 años;2016_T2;39.56
Hombres;14 Murcia;De 20 a 24 años;2016_T1;38.09
Hombres;14 Murcia;De 20 a 24 años;2015_T4;43.39
Hombres;14 Murcia;De 20 a 24 años;2015_T3;44.2
Hombres;14 Murcia;De 20 a 24 años;2015_T2;35.32
Hombres;14 Murcia;De 20 a 24 años;2015_T1;50.97
Hombres;14 Murcia;De 25 a 54 años;2020_T3;13.31
Hombres;14 Murcia;De 25 a 54 años;2020_T2;12.11
Hombres;14 Murcia;De 25 a 54 años;2020_T1;13.38
Hombres;14 Murcia;De 25 a 54 años;2019_T4;11.25
Hombres;14 Murcia;De 25 a 54 años;2019_T3;11.09
Hombres;14 Murcia;De 25 a 54 años;2019_T2;9.51
Hombres;14 Murcia;De 25 a 54 años;2019_T1;9.81
Hombres;14 Murcia;De 25 a 54 años;2018_T4;10.22
Hombres;14 Murcia;De 25 a 54 años;2018_T3;10.77
Hombres;14 Murcia;De 25 a 54 años;2018_T2;9.3
Hombres;14 Murcia;De 25 a 54 años;2018_T1;12.35
Hombres;14 Murcia;De 25 a 54 años;2017_T4;13.34
Hombres;14 Murcia;De 25 a 54 años;2017_T3;12.86
Hombres;14 Murcia;De 25 a 54 años;2017_T2;12.08
Hombres;14 Murcia;De 25 a 54 años;2017_T1;13.85
Hombres;14 Murcia;De 25 a 54 años;2016_T4;13.09
Hombres;14 Murcia;De 25 a 54 años;2016_T3;15.85
Hombres;14 Murcia;De 25 a 54 años;2016_T2;13.23
Hombres;14 Murcia;De 25 a 54 años;2016_T1;15.96
Hombres;14 Murcia;De 25 a 54 años;2015_T4;17.08
Hombres;14 Murcia;De 25 a 54 años;2015_T3;18.25
Hombres;14 Murcia;De 25 a 54 años;2015_T2;18.39
Hombres;14 Murcia;De 25 a 54 años;2015_T1;22.34
Hombres;14 Murcia;De 55 y más años;2020_T3;8.56
Hombres;14 Murcia;De 55 y más años;2020_T2;5.99
Hombres;14 Murcia;De 55 y más años;2020_T1;8.41
Hombres;14 Murcia;De 55 y más años;2019_T4;11.26
Hombres;14 Murcia;De 55 y más años;2019_T3;9.6
Hombres;14 Murcia;De 55 y más años;2019_T2;9.9
Hombres;14 Murcia;De 55 y más años;2019_T1;10.22
Hombres;14 Murcia;De 55 y más años;2018_T4;10.83
Hombres;14 Murcia;De 55 y más años;2018_T3;12.2
Hombres;14 Murcia;De 55 y más años;2018_T2;15.19
Hombres;14 Murcia;De 55 y más años;2018_T1;14.8
Hombres;14 Murcia;De 55 y más años;2017_T4;11.48
Hombres;14 Murcia;De 55 y más años;2017_T3;15.81
Hombres;14 Murcia;De 55 y más años;2017_T2;14.45
Hombres;14 Murcia;De 55 y más años;2017_T1;13.15
Hombres;14 Murcia;De 55 y más años;2016_T4;15.22
Hombres;14 Murcia;De 55 y más años;2016_T3;18.12
Hombres;14 Murcia;De 55 y más años;2016_T2;18.98
Hombres;14 Murcia;De 55 y más años;2016_T1;21.56
Hombres;14 Murcia;De 55 y más años;2015_T4;23.81
Hombres;14 Murcia;De 55 y más años;2015_T3;21.27
Hombres;14 Murcia;De 55 y más años;2015_T2;18.92
Hombres;14 Murcia;De 55 y más años;2015_T1;21.52
Hombres;15 Navarra;Total;2020_T3;10.26
Hombres;15 Navarra;Total;2020_T2;10.13
Hombres;15 Navarra;Total;2020_T1;8.23
Hombres;15 Navarra;Total;2019_T4;8.12
Hombres;15 Navarra;Total;2019_T3;6.64
Hombres;15 Navarra;Total;2019_T2;6.78
Hombres;15 Navarra;Total;2019_T1;8.04
Hombres;15 Navarra;Total;2018_T4;9.11
Hombres;15 Navarra;Total;2018_T3;8.05
Hombres;15 Navarra;Total;2018_T2;9.14
Hombres;15 Navarra;Total;2018_T1;10.04
Hombres;15 Navarra;Total;2017_T4;7.84
Hombres;15 Navarra;Total;2017_T3;7.58
Hombres;15 Navarra;Total;2017_T2;7.2
Hombres;15 Navarra;Total;2017_T1;8.33
Hombres;15 Navarra;Total;2016_T4;9.23
Hombres;15 Navarra;Total;2016_T3;11.25
Hombres;15 Navarra;Total;2016_T2;11.27
Hombres;15 Navarra;Total;2016_T1;11.96
Hombres;15 Navarra;Total;2015_T4;12.06
Hombres;15 Navarra;Total;2015_T3;12.32
Hombres;15 Navarra;Total;2015_T2;11.9
Hombres;15 Navarra;Total;2015_T1;14.43
Hombres;15 Navarra;Menores de 25 años;2020_T3;28.18
Hombres;15 Navarra;Menores de 25 años;2020_T2;32.19
Hombres;15 Navarra;Menores de 25 años;2020_T1;26.37
Hombres;15 Navarra;Menores de 25 años;2019_T4;18.53
Hombres;15 Navarra;Menores de 25 años;2019_T3;24.23
Hombres;15 Navarra;Menores de 25 años;2019_T2;24.48
Hombres;15 Navarra;Menores de 25 años;2019_T1;27.99
Hombres;15 Navarra;Menores de 25 años;2018_T4;26.14
Hombres;15 Navarra;Menores de 25 años;2018_T3;23.18
Hombres;15 Navarra;Menores de 25 años;2018_T2;31.38
Hombres;15 Navarra;Menores de 25 años;2018_T1;27.87
Hombres;15 Navarra;Menores de 25 años;2017_T4;14.98
Hombres;15 Navarra;Menores de 25 años;2017_T3;15.57
Hombres;15 Navarra;Menores de 25 años;2017_T2;25.66
Hombres;15 Navarra;Menores de 25 años;2017_T1;37.39
Hombres;15 Navarra;Menores de 25 años;2016_T4;22.62
Hombres;15 Navarra;Menores de 25 años;2016_T3;28.23
Hombres;15 Navarra;Menores de 25 años;2016_T2;43.99
Hombres;15 Navarra;Menores de 25 años;2016_T1;38.3
Hombres;15 Navarra;Menores de 25 años;2015_T4;51.65
Hombres;15 Navarra;Menores de 25 años;2015_T3;34.73
Hombres;15 Navarra;Menores de 25 años;2015_T2;38.85
Hombres;15 Navarra;Menores de 25 años;2015_T1;37.4
Hombres;15 Navarra;25 y más años;2020_T3;9.09
Hombres;15 Navarra;25 y más años;2020_T2;8.89
Hombres;15 Navarra;25 y más años;2020_T1;7.33
Hombres;15 Navarra;25 y más años;2019_T4;7.52
Hombres;15 Navarra;25 y más años;2019_T3;5.32
Hombres;15 Navarra;25 y más años;2019_T2;5.53
Hombres;15 Navarra;25 y más años;2019_T1;7.04
Hombres;15 Navarra;25 y más años;2018_T4;7.84
Hombres;15 Navarra;25 y más años;2018_T3;6.88
Hombres;15 Navarra;25 y más años;2018_T2;7.57
Hombres;15 Navarra;25 y más años;2018_T1;8.79
Hombres;15 Navarra;25 y más años;2017_T4;7.31
Hombres;15 Navarra;25 y más años;2017_T3;6.88
Hombres;15 Navarra;25 y más años;2017_T2;5.66
Hombres;15 Navarra;25 y más años;2017_T1;6.31
Hombres;15 Navarra;25 y más años;2016_T4;8.28
Hombres;15 Navarra;25 y más años;2016_T3;10.05
